6.5,8.1,1.3,1.8,5.1,5.5,3.5,8.7,1.1,NaN,8.4,9.5
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5.4,7.6,2.6,2.2,4.9,1.2,3.5,9.1,2,NaN,8.3,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.9,NaN
4.7,7.6,1.3,3.1,4.8,2.3,1.5,9.8,2.3,NaN,7.7,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.2,NaN
4.3,7.1,1.4,2.3,4.9,3.2,2.7,9.1,2.6,NaN,7.6,9.3
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.9,8.9
4.2,6.6,1.1,1.9,4.4,3.3,2.8,8.7,1.7,NaN,7.8,9
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.2,8.9
4.9,7.7,1.6,1.6,3.8,3.7,3.3,7.5,2.6,NaN,7.9,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.1,NaN
4.9,7.6,1.8,2,4.1,4.7,3.3,8.7,3.3,NaN,8.3,9.7
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.7,NaN
5.6,8,3.5,2.9,5,5.2,3.8,9.1,4,NaN,8.9,8.4
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.3,9.9
6.1,8.5,3.8,3.5,5.5,5.5,4.7,9.1,4.5,NaN,NaN,9.7
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.1,10.8
7.1,8.8,3.8,3.4,7.2,4.1,5,7.9,4.9,NaN,7.9,10.8
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.7,10.2
7.1,8.9,3.9,3.7,8.2,3.2,4.5,5.8,5.3,NaN,9.2,10.3
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.1,10.7
7.1,8.7,3.4,3.9,8.4,4.2,6.7,6.7,5.3,NaN,NaN,10.3
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.3,NaN
7.5,8.9,3.6,4.2,8.5,5.4,5.4,5.9,5.1,NaN,7.8,9.6
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.8,NaN
5.4,9.6,3.9,4.8,8.8,9.7,5,4.4,5.3,NaN,7.6,9.1
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4.6,8.5,4.1,4.3,8.4,10.2,6.2,3.9,6.3,NaN,7.4,8.6
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.2,8
4.5,9.7,4.2,4.1,8.1,10.6,5.8,3.5,6.4,NaN,8.1,8.2
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.9,7.1
6.7,8.8,5.7,4.2,7.4,9.6,4.3,3.8,6.5,NaN,9.1,6.9
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.4,7.2
13.3,9.5,6.6,3.2,6.7,9,5,4,6.3,NaN,7.4,7.5
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.3,NaN
13,9,7,3.4,6.7,9.8,5.8,4.4,7.5,NaN,6.5,NaN
